calibration,protocol,calibration_mode,privacy_status,epsilon,delta,seeds,tau_star,sigma_std,metric,nonprivate,private_mean,private_std_ddof0,private_min,private_max,epsilon_cov,epsilon_mean,delta_covariance,delta_mean_raw,delta_mean_contribution,delta_total,Delta,rho_inf,variance_ratio,envelope_maximization,raw_jsonl
historical_buggy,published_legacy_seeds,buggy_generic_historical,invalid_after_hard_direction_correction,1.0,1e-05,"42;43;44;45;46",0.6745983362197876,0.8213393550900794,absolute_error,0.4718045189067342,0.7562774986670237,0.5289865769001433,0.08373597823106621,1.369682830860123,,,,,,,,,,,data/outputs/ndis_covariance_correction/bell_py311/legacy_seeds/before/gpr/gpr_ndis_results_20260827-193037.jsonl
corrected_generic,published_legacy_seeds,generic,valid_generic_definition_6_bound,1.0,1e-05,"42;43;44;45;46",15.227593049407005,3.9022548673051847,absolute_error,0.4718045189067342,2.283079460110434,1.7258868658294537,0.5104382122468489,5.343571367730973,,,,,,,,,,,data/outputs/ndis_covariance_correction/bell_py311/legacy_seeds/verified_final_after/gpr/gpr_ndis_results_20260827-193129.jsonl
scalar_exact_ndis,published_legacy_seeds,scalar_gpr_exact,valid_specialized_exact_ndis_certificate,1.0,1e-05,"42;43;44;45;46",8.647640518844128,2.940687082782547,absolute_error,0.4718045189067342,1.7367306288929754,1.3395429766234612,0.28471344695383727,4.007166103056444,0.8284878615692024,0.1715121384307976,9.189187939330935e-06,3.540890291287905e-07,8.108120187556392e-07,9.999999958086574e-06,0.04301413337968837,0.10942686828854059,1.1156384794003513,endpoint_by_monotonicity,reports/ndis_gaussian/raw/gpr_scalar_exact_legacy_seeds_20260827-203857.jsonl
corrected_generic,current_config_seeds,generic,valid_generic_definition_6_bound,1.0,1e-05,"2734335219;2905568749;2703185305;3085492084;1659915345",15.227593049407005,3.9022548673051847,absolute_error,0.4718045189067342,2.3114286896632064,1.1523317203259504,1.5282865492868911,4.536092571620453,,,,,,,,,,,data/outputs/ndis_covariance_correction/bell_py311/verified_final_after/gpr/gpr_ndis_results_20260827-193129.jsonl
scalar_exact_ndis,current_config_seeds,scalar_gpr_exact,valid_specialized_exact_ndis_certificate,1.0,1e-05,"2734335219;2905568749;2703185305;3085492084;1659915345",8.647640518844128,2.940687082782547,absolute_error,0.4718045189067342,1.7585650500546266,0.9743238508672256,1.0686546552412801,3.602096892462254,0.8284878615692024,0.1715121384307976,9.189187939330935e-06,3.540890291287905e-07,8.108120187556392e-07,9.999999958086574e-06,0.04301413337968837,0.10942686828854059,1.1156384794003513,endpoint_by_monotonicity,reports/ndis_gaussian/raw/gpr_scalar_exact_current_seeds_20260827-203857.jsonl
